source,country,lang,date,categories,wtp_signals,platform_sentiment,engagement,segment_hints,text_preview,url
appstore,korea,en,2026-02-04,,,0.00,0,,Can't verify passport,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2025-12-08,banking,,0.25,1,,"the same sort of poop as all another korean banking applications. it can be convenient inside, but outside of korea yoll always receive the confirmation popup windows with dozens of ""security"" app required to proceed, blocking 99% of your transactions and so one. One extra star for trying. update: a",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2025-12-05,,,0.00,1,,Unable to change name. tried to upload another verification but it would not allow me to click confirm. customer service is no help also.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2025-11-25,,,0.00,0,,"stock trading. I downloaded and the account was approved. I tried to buy stocks, but suddenly it went blank.",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2025-10-13,,,0.00,1,,Toss finance suddenly doesn't work. give me my money back.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,ko,2025-09-30,visa,,0.00,0,,진짜열받네요 여러모로 토스앱잘쓰고있었고 정말 쇼핑도유용하고 정리가잘되있어서 좋았는데.. 제 유일한낙이 고양이키워서메가커피마시는거였는데 안눌렀다고 합쳐서 300개정도됬던걸로기억하는데 새싹과 먹이를 한번에 없앱니까? 24시간전에 안쓰면 아예 없애버리는제도를 도입? ㅡㅡ 이게 뭔 사기꾼같은 의도인지 정말 화가나네요 고양이키우려고 쇼핑더많이하고 일부러 토스앱으로연결해서구매하고 했는데 이런식으로 사기꾼같이 하시면 안되는거아닌가요 ? 안눌렀으면 제도가바뀌기전한번은 우선 그전에있던먹이를 다 고양이에게 먹여주는 자동법을 적용하셨어야 하는거아닌가요,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2025-09-26,,,0.00,0,,there are just too many ads on this app.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2025-09-16,,,0.00,0,,"My experience was very disappointing. My account and access were suddenly blocked, and despite repeated attempts, CS intentionally refused to provide a clear explanation. No matter how much I asked, they did not share the reasons or solutions. Users should be aware and cautious that their accounts c",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2025-08-21,,,0.50,1,,"I like the app, have been using for about a year and it's perfect. But the customer service is not that good. I called them with a problem and they told me to call the next day and when I called the next day they again told me to call the next day. I just hope there will be some doings on it",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2025-08-06,tax,wish there was,1.00,1,,"Really impressed with this financial app it’s fast, easy to use, and very helpful. I especially love the regular updates about benefits, tax news, and recent support. I do wish there was a full English version for all info *although the korean somehow manageable* but for better and deep understandin",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2025-07-17,,,0.25,14,,"I kind of like the app; it's fairly convenient most of the time, but it is also very inconsistent. The app also floods you with notifications throughout the day, especially for products that I, as a foreigner, cannot use. Since we have to submit ID when signing up, the system should honestly be able",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2025-07-09,,,0.00,0,,Been using it for years but it just suddenly stopped working...? How am I supposed to access my money?,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2025-07-08,,,0.25,3,,"The app is not translated fully to English. Moreover, it doesn't work properly when English is used. And the support team suggests changing phone to Samsung or iP hone instead of registering the issues and trying to help. Also, I've been having a terrible experience trying to get a youth card for my",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2025-07-02,,,0.00,0,,"I can't delete my account. it keeps crashing, and it's so buggy. i hate it so much",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2025-06-20,,,0.00,0,,terrible. I have to register again and again. it never works.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2025-06-20,,,0.50,0,,Need to work on English language,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2025-05-30,,,0.25,0,,"I deleted because certain services are not available to me as a foreign resident. The setup was surprisingly easy, but account deletion is a nightmare.",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2025-04-20,,,1.00,1,,Finally in English 🥳🥳🥳,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2025-04-19,,,0.00,1,,"It showed a screen asking what my preferred language is, on selecting English it kept cycling back to the same page. broken",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2025-04-19,,,0.00,18,,"Couldn't even use it. Downloaded, but the app kept glitching on the first screen when I tried to select my preferred language. If you select English it keeps asking you to select your preferred language over and over and over again. If you select Korean it works fine. I don't speak Korean so ... not",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,ko,2025-04-07,banking,,0.50,2,,Can't use transfer function when set language into English. Only available in Korean. 이체 기능은 앱에 영어로 포시하게 설치 하면 이용할 수 없거든 한구어로만 설치하면 이용할 수 있다.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2025-03-29,housing,,0.50,0,,"I love this app, it great BUT PLEASE ADD ENGLISH LANGUAGE TO SAMSUNG AND ANDROID DEVICES, in my iphone there was enligh and in my Xiaomi BUT NOT IN SAMSUNG, PLLLLSSS ADD ENGLISH TO SAMSUNGG",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2025-03-29,cost_of_living,,1.00,5,,"This app provides delightful cash rewards and unique coupons. However, some products feel slightly overpriced. Still, a captivating way to stay motivated!",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2025-03-13,,,1.00,0,,App is so good,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2025-01-24,,,1.00,0,,Thank you for your excellent and trusted service,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2025-01-06,language,,0.00,6,,"No English 😞 chatGPT: Korea's monolingual culture is deeply rooted, and there's a pervasive belief that Korean is ""enough"" within its borders. This mindset often extends to digital services. Apps like Toss and other important apps are designed primarily for Korean users, even though foreigners repre",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,ko,2024-12-11,,,0.00,1,,해외 번호로도 인증 되게해주세요 미국 시민도 되나요?,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2024-12-09,,,0.75,2,,Wish had an English version like language settings. thank you,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2024-11-23,,,0.00,4,,"Awful app keeps asking id verification every other day. On weekends, i can't use transactions because i need to wait for them to verify my id again",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,ko,2024-11-22,discrimination,,0.00,0,,14살이고 외국인인데 한국인이면 14살돼면 통장 만들수있다는데 나는 17살이 돼야 만들수있다고? 이건 뭔 개소리야 차별 오지네;;;;;,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2024-11-21,housing,,0.50,3,,"Good app, with lots of potential for improvement, especially for foreign residents. Please add english language and enable the foreign currency function for foreigners🙏",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2024-11-17,,,1.00,4,,Best online application when I tried to send to someone and the account that I tried to send was reported fraud. The toss automatically will 🚨 easy to use,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2024-11-16,,,0.00,4,,Trash. Lots of stress lost just to log in Don't lose your nerves before installing.....,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2024-10-13,banking,,0.00,1,,worst banking app ever,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2024-10-10,,,0.00,1,,too many ads,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2024-10-03,,,0.00,3,,"I installed the app, but it's not opening, it's just keeping exchanges of black and gray colors. Why that???",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2024-09-25,,,0.00,2,,"Too heavy, laggy and buggy with my S23 using so much memory. Non-optimized one. (Update after Publisher's reply) I didn't mention this does not support English or so. This one uses too much resources. Read before replying.",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,ko,2024-09-17,phone_connectivity,,0.50,0,,"예전부터 토스 사용하는데, 핸드폰 바꾸고 로그인이 안되네요.. 외국인이라 이름이 길어서 등록증에 두줄로 인쇄했는데 스캔할때 한줄만 인식이 되서 인증이 계속 거부했다",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2024-09-05,,,0.00,0,,Root detected..,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2024-08-16,banking,,0.75,4,,"Allows foreigners who live in Korea to open the bank account online (for now, it's the only korean bank that provides such service). However, it still doesn't allow to open foreign currency and broker accounts.",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2024-07-21,,,0.00,0,,There is severe lag and many bugs occur.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2024-07-15,community,,0.00,3,,"Everything is good with app, but I lost my card before going to my trip to island and I reorder the card. Delivery person arrived toy home after I left home and didn't put it to my box I begged him I gave him my house password. He was angry to me and not friendly person. Now I don't like to use Toss",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2024-07-14,,,0.00,1,,Why block my account when it's midnight trash company,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2024-07-04,banking,,0.00,3,,This app...always doesn't even want to give small money their users gathered by walking... Just give me my walking payment. There used to be a function or button I could move the money I have earned by walking everyday with some amount of walks and transmit that money to my own bank account but it's,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2024-06-27,,,0.00,5,,Web site shows English. App is only Korean.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2024-06-15,,,1.00,1,,"It is a perfect app. I would like to ask how to commit transactions after a new installation of the app. Mine is not recognizing identity and I could not commit the transactions. If you have the same experience, share with me, pls.",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2024-05-19,,,0.00,4,,One of the worst customer service experiences I have ever encountered. Their live chat support is an absolute joke. They took 4 hours to respond and then had the audacity to ask for verification. Who waits around for 4 hours? The service was bad to begin with and is only getting worse. I would give ,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2024-05-16,visa|housing,,0.00,4,,"please make it available for worldwide. im foreigners (not living in south korea) but i often shop online at korean website. some website doesnt support visa, mastercard or unionpay so im hoping toss pay / bank can be available for us to signup to without arc verification. please do like alipay wher",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2024-04-24,,,0.00,8,,Only Koreans and foreigners that are fluent in korean can use thia app. Need more improvement,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2024-04-21,,,0.00,1,,Everything is in korean(((,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2024-04-18,,,0.00,1,,It was good,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2024-04-16,,,1.00,1,,"The app is magnificent, truely.",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2024-04-08,,,0.00,9,,First of all it's really hard to use to the users who are not good at korean. This app is not for foreigners. It's for only koreans or the foreigners who know Korean pretty well. Secondly Toss staff can't chat in English at all in customer service. Very annoying for foreigners. Thirdly Very confusin,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2024-03-15,banking|housing,,1.00,71,,"If this app had an English localisation, no other bank in Korea would stand a chance for foreigners. For Koreans too, to me, it seems like a no-brainer. In its current Korean-only form it's already a really convenient and easy to use banking app that puts the other banks' apps here to shame. It's ve",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2024-03-10,,,0.00,1,,What's this app for?,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2024-02-05,,,1.00,1,,Excellent Apps I got more points,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2023-12-23,,,0.00,6,,don't download. it is Spyware.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2023-12-17,housing,,0.75,2,,English please 🙏 😢,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2023-12-17,,,0.00,2,,I cannot use my vietnam number phone on this app anymore. Why?,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2023-10-15,,,0.50,4,,Great features but NEEDS an English setting.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2023-09-06,,,1.00,1,,Very easy to use.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2023-08-21,,,0.50,7,,Crashing too much,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2023-07-24,,,0.00,6,,After upgrade not possible to login. Not possible to pass id card serial number not accepting,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2023-07-20,housing,,0.00,16,,I ordered a card but accidentally put the wrong apartment number. They wouldn't let me change the address but said the app would tell me when the delivery went out. It didn't tell me and the delivery man just took a picture and left it in the wrong mailbox. I like the idea of toss bank and the inter,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2023-07-11,,,0.00,2,,"It didnt work at all for me, when trying to pay with yogiyo it made me reput every information I already entered in the toss app, and after reentering the payment didnt work",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,ko,2023-05-28,,,0.75,1,,"응용 프로그램은 훌륭합니다! 완벽하게 작동합니다. 나는 그것을 삭제하고 결코 그것을 사용하지 않을 것이다. 저는 한국에 거주하는 외국인입니다. ""한국 시민 전용""이라는 서비스가 너무 많습니다. 어리석은 짓이야. 정말 어리석은 일, 금융법이 너무 나빠서 이미 돈을 캐나다로 다시 옮기기로 결정했습니다.",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2023-03-27,healthcare,I paid,0.75,1,,Since I was hospitalized.the next day I went to Rosedale for computer repair and I paid 120000 won I think I should be paid by Google. The computer caused by one of Google customers.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2023-03-17,discrimination,,1.00,1,,Too bad that it doesn't accept iranian nationality. They call us terrorist!! I will soon make a complaint for discrimination against human rights!,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2023-03-16,,,0.25,15,,"Im sure this is a great app, my Korean is not bad but this app would be great if it was in korean. Otherwise, it is unusable for many.",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2023-03-10,,,0.75,4,,It would be great if the English language exists,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2023-02-08,housing,,0.00,1,,English please,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,ko,2023-02-05,,,0.75,26,,"현젠는 대한민국에 살고 있는 외국인명수가 3백만명이 넘어요... 특히 요즘엔 중강 아시아에서 온 토스를 사용하고 있는 방문자들은 급증하고 있어요... 엡에 ""i18"" 호환성을 추가 하시면 사업자도 사요자도 모두 만족도를 높일수있을것 같아요. 프로구램 접근성을 향상하는데 어려우시면 도와드릴게요ㅜㅜ, 근데 제발 영어라도 추가 좀 해주세요:'(",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2023-02-03,,,0.00,3,,"Its not working, whenever i click on toss app it automatically shutdown",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2023-02-01,,,0.00,2,,it doesn't work,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,ko,2022-12-30,,,1.00,1,,안녕하세요 토스가 넘 좋고 거의 문제나 불편점이 없어요. 우리 같은 외국인들도 집에서 계좌 만들고 쉽고 사용할수 있어요. 질문 하나 있는데 돈이 들어오면 전화번호로 알림 문자 받을수있게 설정할수 있나요?,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,ko,2022-12-05,,,0.75,3,,"I kind of like the app ,it makes things easy that other app but it's really sad that we are put on the side again , because of the fact we are foreign even for those who live here for more than 5yrs are just still treated like that . How can we integrate the society if the society doesn'twant us to ",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-11-25,,,0.75,58,,The app is really good and comfortable to make transactions. But a big problem for foreigners is the language. Today I personally know many foreigners in Korea are using this app. It would be great if the english language is added in the app. It helps toss to increase the number of customers for sur,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-11-18,housing,,0.50,4,,English language please,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-11-11,,,0.00,3,,Toss prime is great but they do not allow foreigners in investing so it means nothing to pay for that.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-10-14,,,1.00,1,,Do you have english apps for a foreigner like me. Thank you,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-09-19,banking,,0.00,2,,I cannot register my bank account. It says my name doesn't match with bank account I have given.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-09-03,,,0.75,1,,Is there an option to change the language to English?,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-08-25,housing,,0.50,4,,"I also cannot verify my ID using my camera. I have tried so many ways to make a report regarding to this situation and it did not work. So please, fix this issue. I will give more stars if it can be solved.",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-07-25,community,,1.00,1,,Awesome and friendly user,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-07-16,,,0.00,10,,Why I tried to show my ID card many times but it could not be verified????? PLS add an option to upload the ID photo from the phone. It took me a day just try to show my ID card for verification. Grrrrrrrrrrrrr..,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-07-11,language,,0.00,1,,Just uninstalled the app because there is no English option in it.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-07-07,banking|community,,0.00,8,,During 5 days continuously tried open bank account on Toss but saying same mismatch of my name. Other friends of mine easily opened account but i don't understand what is exact problem is. Entered correctly my name but still same mistake. Does anyone can help?,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-07-05,,,1.00,1,,Easy to use,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-07-03,,,1.00,1,,"My toss account has been suspended,how can i unsuspend my account?",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-05-28,,,1.00,1,,Very good ~~,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-05-25,,,1.00,1,,Best app ever,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-05-18,,,0.00,3,,English is not supported,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-05-17,,,1.00,1,,best app for personal economy.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-05-13,,,1.00,1,,The best financial app ever,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-05-03,banking,,0.00,16,,Edited: Toss via kakaotalk was very helpful in guiding me to remove my bank info and unsubscribe from Toss Prime. My original review was deleted. This app just steals your money. It is impossible to delete and uninstall your bank account number or opt out. I've tried many times following Korean blog,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-04-28,,,0.00,1,,poor services,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-03-11,,,1.00,1,,Excellent systems guide,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-02-27,housing,,0.75,5,,Please consider making en English version!,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-02-20,,,1.00,1,,Freedom of goal.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-02-19,,,1.00,1,,Pretty good app with updates. Nice!,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,ko,2022-02-14,,,1.00,18,,"TO ALL WHO SPITS LANGUAGE NONSENCE WITHOUT POLITENESS, Google automatically translates the app description in your phone's lang. You missed a single tap of 'more' and it's all in Korean. THAN JUST SAY 'WENDY'S', 'DELIVEROO', 'GRAB' OR 'VENMO' ALSO HAVE TO BE IN KOREAN HUH? English option would be lo",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-02-13,,,0.25,3,,Is in this app English language available??,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-01-31,,,0.00,1,,the mobile topup is system under maintenance for use,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-01-12,,,0.00,4,,when this will be able to used by foreigners since most foreigners didnt have korean registered number n didnt live in korea,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-01-07,,,0.50,1,,is there an english verion of this app or can i change the language?,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2022-01-07,banking,,0.75,2,,Good and better than my bank's app but I had to uninstall because it didn't recognize my bank account nor debit card anymore.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-12-24,,,0.00,1,,Inconvenient,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-12-14,banking,,1.00,8,,The best banking app ever. The only drawback is when old people (like my mom) use this app in big fonts.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-12-06,,,0.75,12,,Is there any plan to support English?,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-12-05,,,1.00,1,,It's really helpful to my asset.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-12-05,,,0.75,5,,"Easy to use, get some free points, Nice",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-12-04,cost_of_living,,0.00,5,,Nasty pop-up ads that trap you to register into costly services before you can realize later on..,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-11-29,,,0.00,55,,"It is highly annoying and invasive to have the icon pop up on your address book when you click on a contact. It replaces the messaging icon that makes it extremely inconvenient and annoying, esp as it is nearly impossible to undo. Let me know how to undo this so it restores the icons in my contact l",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-11-24,,,1.00,1,,It's very good,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-11-24,,,1.00,1,,it is the best ever app i have used !!!,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-11-12,,,0.00,2,,Only for national people not for foreigner ...its not fair,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,ko,2021-10-14,,,1.00,0,,안녕하세요.앱이 진짜 편하고 좋아요.근데 외국인들에게 토스뱅크 계좌를 만들 수 없어서 좀 아쉽다 ㅠㅠ. 혹시 언제부터 외국인들도 토스뱅크계좌 만들 수 있어요???.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-10-08,,,1.00,14,,It's very useful. And accomplishment all of information in one places.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-09-23,,,1.00,1,,This apps save me fromy daily tasks.Kudos!,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-09-14,language|community,,0.00,7,,"Can't set it up, no English option. Doesn't allow me translate what's on the page, can't take screenshots. How user friendly is this app? Maybe it's not meant for me.",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-09-11,,,0.00,3,,Why this aap is not in English,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-09-03,community,,0.25,18,,Not very user friendly. Told me I would start with 1000 if I downloaded the app through a friend but didn't even get it.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,ko,2021-08-31,visa,,0.00,3,,"알림을 다 껏는데 왜 알림을 받아야 하는거죠? 백신예약, 상생지원금 명목으로 팝업되는 이유가 뭔가요? 이럴꺼면 뭐하러 설정 옵션을 두는건가요? 애초에 소비자 선택이 불가능한데",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-08-29,,,1.00,13,,Very good!convenient and easy to use,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-08-27,,,1.00,1,,I cannt dow,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-08-24,discrimination,,0.00,6,,This app is very racist and poor app as it works only for Koreans even though you have a valid Korean id.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-08-06,,,0.00,4,,Madm8.34h4 nnb,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-08-03,housing,,0.25,10,,Too noisy. If you inquire about one product by next morning you ll recive 1000 of calls from diffrent financial companies,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,ko,2021-07-16,discrimination,,0.00,3,,외국인을 섬기지 않고 한국에서 책임을 지지 않는 인종차별적인 회사입니다. 그들은 아무런 통지도 이유도 없이 내 계정을 폐쇄하고 정지시켰습니다. It is a racist company that does not serve foreigners and does not take responsibility in Korea.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-06-16,,,1.00,1,,Very good!,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-06-04,,,0.00,7,,All in Japanese and so much spam in my phone now I keep getting adverts I cant get rid of.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-06-01,,,1.00,7,,Very convenient to use ☆☆☆☆☆,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,ko,2021-05-29,,,0.00,3,,다 외국인은 할 수 없습니다. :(,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-05-12,,,0.00,3,,Baddest app ever I can't even understand anything,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-04-11,,,1.00,3,,Easy to use and,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-04-02,,,0.00,6,,Waste of time! Don't bother downloading this,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-03-02,,,1.00,3,,ilove you tube because many challenge ane adventure,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-02-23,,,0.00,14,,I have no idea why this application is taking money from my checking account.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-02-03,,,0.25,44,,Despite the app description it is Korean language only. I would rate it higher if it had an English option.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2021-02-03,language,,0.25,63,,There is no English interface at all! Just another Korean app that doesn't care about foreigners.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2020-12-25,,,0.00,8,,Very disappointed! Used to like this app and they stopped providing serivce because of where i was born! Shame on you!,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2020-11-21,,,0.00,6,,"App is not in english, asked for my social security number.",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2020-11-11,,,1.00,11,,Perfect app to use for foreigners to send money and to see the transactions.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2020-11-07,,,1.00,1,,Very convenient,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2020-09-17,,,0.75,53,"{""role"": ""translator""}","Nice app but not much helpful for foreigners as it is 100% in Korean and we can't use it without a translator. Hope, you will introduce English version soon.",https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2020-09-03,housing,,0.00,5,,iam an indian girl and i dont know koean language but i like to use korean app please help me,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2020-09-01,banking,,1.00,22,,Very easy to use everytime i need to transfer or pay my bills or making my online payments.. thanks to toss app.,https://play.google.com/store/apps/details?id=viva.republica.toss
appstore,korea,en,2020-08-22,language,,0.00,11,,"Charged for this app and no idea why or what it is! Translation neither available nor allowed, making comprehension and communication impossible. BEWARE!",https://play.google.com/store/apps/details?id=viva.republica.toss
